PARTICIPANT	SESSION_TIMESTAMP	TRIAL_N	CURRENT_TRIAL	TRIAL_TYPE	TRIAL_START_TIME	FIXATION_ONSET_TIME	STIM_ONSET_TIME	MASK_ONSET_TIME	RESPONSE_GIVEN_TIME	RT_REL_STIM_ONSET	RT_REL_MASK_ONSET	ACCURACY	TIMEOUT
S05	2021-02-17 20:26:03	133	G	NON_BLINK	1613593783.911741	1613593783.918463	1613593784.324386	1613593784.5317113	1613593785.5812957	1.2569098472595215	1.0495843887329102	0	1
S05	2021-02-17 20:26:03	134	G	NON_BLINK	1613593785.9904656	1613593785.996649	1613593786.4033306	1613593786.6094987	1613593787.4204538	1.0171232223510742	0.8109550476074219	1	0
S05	2021-02-17 20:26:03	135	G	BLINK	1613593787.4204538	1613593789.4373994	1613593789.9017258	1613593790.107709	1613593790.2843177	0.38259196281433105	0.17660880088806152	1	0
S05	2021-02-17 20:26:03	136	G	NON_BLINK	1613593790.2843177	1613593790.289601	1613593790.6955876	1613593790.9014962	1613593791.5454037	0.849816083908081	0.6439075469970703	1	0
S05	2021-02-17 20:26:03	137	G	NON_BLINK	1613593791.5454037	1613593791.55051	1613593792.057427	1613593792.262262	1613593792.9595096	0.9020826816558838	0.6972475051879883	1	0
S05	2021-02-17 20:26:03	138	G	NON_BLINK	1613593792.9595096	1613593792.9661038	1613593793.4718513	1613593793.6915638	1613593793.8853066	0.4134552478790283	0.1937427520751953	1	0
S05	2021-02-17 20:26:03	139	G	NON_BLINK	1613593793.8853066	1613593793.890297	1613593794.297894	1613593794.504694	1613593794.7513185	0.45342445373535156	0.24662446975708008	1	0
S05	2021-02-17 20:26:03	140	NG	BLINK	1613593794.7513185	1613593796.765079	1613593797.1786532	1613593797.3855462	1613593797.4793105	0.3006572723388672	0.0937643051147461	0	0
S05	2021-02-17 20:26:03	141	G	NON_BLINK	1613593797.886229	1613593797.8971205	1613593798.5034723	1613593798.709455	1613593798.8287475	0.325275182723999	0.1192924976348877	1	0
S05	2021-02-17 20:26:03	142	G	NON_BLINK	1613593798.8287475	1613593798.8360205	1613593799.243264	1613593799.4537325	1613593799.5674298	0.32416582107543945	0.11369729042053223	1	0
S05	2021-02-17 20:26:03	143	G	NON_BLINK	1613593799.5684288	1613593799.5976858	1613593800.2041645	1613593800.4133167	1613593801.4633713	1.259206771850586	1.0500545501708984	0	1
S05	2021-02-17 20:26:03	144	G	NON_BLINK	1613593801.8723822	1613593801.885349	1613593802.2926137	1613593802.5028706	1613593802.6178877	0.3252739906311035	0.11501717567443848	1	0
S05	2021-02-17 20:26:03	145	G	BLINK	1613593802.6178877	1613593804.6325417	1613593805.1895626	1613593805.394398	1613593805.5333037	0.34374117851257324	0.13890576362609863	1	0
S05	2021-02-17 20:26:03	146	G	NON_BLINK	1613593805.5333037	1613593805.5392888	1613593806.0453134	1613593806.2503412	1613593806.3533168	0.30800342559814453	0.10297560691833496	1	0
S05	2021-02-17 20:26:03	147	NG	NON_BLINK	1613593806.3533168	1613593806.3584566	1613593806.9172347	1613593807.124567	1613593808.1748052	1.257570505142212	1.0502381324768066	1	1
S05	2021-02-17 20:26:03	148	G	NON_BLINK	1613593808.1748052	1613593808.1787934	1613593808.584512	1613593808.790623	1613593808.8995428	0.3150308132171631	0.10891985893249512	1	0
S05	2021-02-17 20:26:03	149	G	NON_BLINK	1613593808.8995428	1613593808.905525	1613593809.362643	1613593809.5703604	1613593809.7115781	0.3489351272583008	0.14121770858764648	1	0
S05	2021-02-17 20:26:03	150	G	BLINK	1613593809.7115781	1613593811.7244043	1613593812.132789	1613593812.3443112	1613593812.5143278	0.38153886795043945	0.17001652717590332	1	0
S05	2021-02-17 20:26:03	151	G	NON_BLINK	1613593812.515325	1613593812.51932	1613593812.9758224	1613593813.1822827	1613593813.3792388	0.40341639518737793	0.19695615768432617	1	0
S05	2021-02-17 20:26:03	152	G	NON_BLINK	1613593813.3792388	1613593813.3842292	1613593813.9903617	1613593814.19624	1613593814.4044197	0.41405797004699707	0.20817971229553223	1	0
S05	2021-02-17 20:26:03	153	NG	NON_BLINK	1613593814.4044197	1613593814.4095786	1613593814.9173694	1613593815.124237	1613593816.1743634	1.2569940090179443	1.050126314163208	1	1
S05	2021-02-17 20:26:03	154	G	NON_BLINK	1613593816.1743634	1613593816.1793523	1613593816.635446	1613593816.8416536	1613593817.0513334	0.41588735580444336	0.20967984199523926	1	0
S05	2021-02-17 20:26:03	155	G	BLINK	1613593817.0513334	1613593819.0652876	1613593819.4731336	1613593819.6904638	1613593819.9116123	0.4384787082672119	0.22114849090576172	1	0
S05	2021-02-17 20:26:03	156	G	NON_BLINK	1613593819.9116123	1613593819.9203722	1613593820.477393	1613593820.6845229	1613593821.427717	0.9503240585327148	0.7431941032409668	1	0
S05	2021-02-17 20:26:03	157	NG	NON_BLINK	1613593821.427717	1613593821.4346714	1613593822.004731	1613593822.2105372	1613593823.261288	1.2565569877624512	1.050750732421875	1	1
S05	2021-02-17 20:26:03	158	G	NON_BLINK	1613593823.261288	1613593823.2666059	1613593823.6731699	1613593823.8792868	1613593823.9895737	0.316403865814209	0.11028695106506348	1	0
S05	2021-02-17 20:26:03	159	NG	NON_BLINK	1613593823.9895737	1613593824.0000057	1613593824.512253	1613593824.719903	1613593825.7693894	1.257136344909668	1.0494863986968994	1	1
S05	2021-02-17 20:26:03	160	G	BLINK	1613593825.7693894	1613593827.7863493	1613593828.3957045	1613593828.6016083	1613593828.7371445	0.34143996238708496	0.13553619384765625	1	0
S05	2021-02-17 20:26:03	161	G	NON_BLINK	1613593828.7371445	1613593828.7421303	1613593829.3481593	1613593829.554383	1613593830.024907	0.6767477989196777	0.4705240726470947	1	0
S05	2021-02-17 20:26:03	162	G	NON_BLINK	1613593830.024907	1613593830.0298934	1613593830.5878906	1613593830.795837	1613593831.0017314	0.41384077072143555	0.20589447021484375	1	0
S05	2021-02-17 20:26:03	163	G	NON_BLINK	1613593831.0017314	1613593831.00654	1613593831.616928	1613593831.823166	1613593832.2147634	0.5978353023529053	0.3915975093841553	1	0
S05	2021-02-17 20:26:03	164	G	NON_BLINK	1613593832.2147634	1613593832.219929	1613593832.7254815	1613593832.9303248	1613593833.2293205	0.5038390159606934	0.2989957332611084	1	0
S05	2021-02-17 20:26:03	165	G	BLINK	1613593833.2293205	1613593835.2414832	1613593835.7997465	1613593836.006548	1613593836.1366343	0.33688783645629883	0.13008642196655273	1	0
S05	2021-02-17 20:26:03	166	G	NON_BLINK	1613593836.1366343	1613593836.1416228	1613593836.6043868	1613593836.8103824	1613593837.033856	0.42946910858154297	0.22347354888916016	1	0
S05	2021-02-17 20:26:03	167	G	NON_BLINK	1613593837.033856	1613593837.0393515	1613593837.5444577	1613593837.751289	1613593838.0078135	0.46335577964782715	0.25652456283569336	1	0
S05	2021-02-17 20:26:03	168	NG	NON_BLINK	1613593838.0078135	1613593838.0127902	1613593838.5713663	1613593838.7771552	1613593839.8266926	1.255326271057129	1.0495374202728271	1	1
S05	2021-02-17 20:26:03	169	G	NON_BLINK	1613593839.8266926	1613593839.8326766	1613593840.3903873	1613593840.5954647	1613593840.733586	0.3431987762451172	0.1381213665008545	1	0
S05	2021-02-17 20:26:03	170	G	BLINK	1613593840.733586	1613593842.7475188	1613593843.353323	1613593843.5583572	1613593843.789394	0.43607091903686523	0.23103666305541992	1	0
S05	2021-02-17 20:26:03	171	G	NON_BLINK	1613593843.789394	1613593843.795378	1613593844.4013236	1613593844.6083245	1613593844.7972686	0.39594507217407227	0.18894410133361816	1	0
S05	2021-02-17 20:26:03	172	G	NON_BLINK	1613593844.7972686	1613593844.802253	1613593845.358687	1613593845.5646725	1613593845.9374201	0.5787332057952881	0.37274765968322754	1	0
S05	2021-02-17 20:26:03	173	G	NON_BLINK	1613593845.9374201	1613593845.942524	1613593846.4486673	1613593846.6543186	1613593846.8959208	0.4472534656524658	0.24160218238830566	1	0
S05	2021-02-17 20:26:03	174	G	NON_BLINK	1613593846.8959208	1613593846.9019487	1613593847.3594828	1613593847.5652692	1613593848.0593421	0.6998593807220459	0.49407291412353516	1	0
S05	2021-02-17 20:26:03	175	G	BLINK	1613593848.0593421	1613593850.0716407	1613593850.536317	1613593850.7432296	1613593851.7925308	1.256213665008545	1.0493011474609375	0	1
S05	2021-02-17 20:26:03	176	NG	NON_BLINK	1613593852.200293	1613593852.2052805	1613593852.6136353	1613593852.819659	1613593853.8697093	1.2560739517211914	1.0500502586364746	1	1
S05	2021-02-17 20:26:03	177	G	NON_BLINK	1613593853.8697093	1613593853.8772824	1613593854.4337404	1613593854.6399915	1613593854.769496	0.3357555866241455	0.12950444221496582	1	0
S05	2021-02-17 20:26:03	178	G	NON_BLINK	1613593854.769496	1613593854.7744114	1613593855.2817607	1613593855.4872744	1613593855.9343204	0.652559757232666	0.44704604148864746	1	0
S05	2021-02-17 20:26:03	179	NG	NON_BLINK	1613593855.9343204	1613593855.9393055	1613593856.498435	1613593856.706026	1613593857.7554002	1.256965160369873	1.0493741035461426	1	1
S05	2021-02-17 20:26:03	180	G	BLINK	1613593857.7563667	1613593859.7722118	1613593860.1802962	1613593860.3863657	1613593860.5013192	0.32102298736572266	0.11495351791381836	1	0
S05	2021-02-17 20:26:03	181	G	NON_BLINK	1613593860.5013192	1613593860.5073035	1613593861.117562	1613593861.324146	1613593861.462978	0.3454158306121826	0.13883185386657715	1	0
S05	2021-02-17 20:26:03	182	G	NON_BLINK	1613593861.462978	1613593861.4680083	1613593861.9243639	1613593862.1308963	1613593862.2351906	0.31082677841186523	0.1042943000793457	1	0
S05	2021-02-17 20:26:03	183	G	NON_BLINK	1613593862.2351906	1613593862.2401774	1613593862.847771	1613593863.0531683	1613593863.266391	0.41862010955810547	0.21322274208068848	1	0
S05	2021-02-17 20:26:03	184	G	NON_BLINK	1613593863.266391	1613593863.279425	1613593863.7862718	1613593863.9924054	1613593865.0424995	1.256227731704712	1.0500941276550293	0	1
S05	2021-02-17 20:26:03	185	G	BLINK	1613593865.4513607	1613593867.4643853	1613593867.9205165	1613593868.128263	1613593868.27551	0.3549935817718506	0.1472470760345459	1	0
S05	2021-02-17 20:26:03	186	G	NON_BLINK	1613593868.27551	1613593868.2805376	1613593868.7362795	1613593868.9436677	1613593869.1362624	0.39998292922973633	0.1925947666168213	1	0
S05	2021-02-17 20:26:03	187	NG	NON_BLINK	1613593869.1362624	1613593869.1412492	1613593869.6585314	1613593869.8653822	1613593870.9152994	1.256767988204956	1.049917221069336	1	1
S05	2021-02-17 20:26:03	188	G	NON_BLINK	1613593870.9152994	1613593870.9212835	1613593871.3764563	1613593871.5822916	1613593871.7213724	0.34491610527038574	0.13908076286315918	1	0
S05	2021-02-17 20:26:03	189	G	NON_BLINK	1613593871.7213724	1613593871.7283907	1613593872.286488	1613593872.4932833	1613593872.9543877	0.6678996086120605	0.4611043930053711	1	0
S05	2021-02-17 20:26:03	190	G	BLINK	1613593872.9553876	1613593874.9702692	1613593875.4260864	1613593875.6314387	1613593875.7815866	0.3555002212524414	0.1501479148864746	1	0
S05	2021-02-17 20:26:03	191	G	NON_BLINK	1613593875.7815866	1613593875.7864814	1613593876.392386	1613593876.598246	1613593876.9343448	0.5419588088989258	0.33609867095947266	1	0
S05	2021-02-17 20:26:03	192	G	NON_BLINK	1613593876.9343448	1613593876.9394522	1613593877.3463807	1613593877.5536144	1613593877.9562073	0.6098265647888184	0.40259289741516113	1	0
S05	2021-02-17 20:26:03	193	G	NON_BLINK	1613593877.9562073	1613593877.961194	1613593878.5177689	1613593878.7232454	1613593879.0426528	0.5248839855194092	0.31940746307373047	1	0
S05	2021-02-17 20:26:03	194	NG	NON_BLINK	1613593879.0426528	1613593879.0488977	1613593879.6597521	1613593879.8653827	1613593880.914981	1.2552287578582764	1.049598217010498	1	1
S05	2021-02-17 20:26:03	195	G	BLINK	1613593880.914981	1613593882.929234	1613593883.4347367	1613593883.6417987	1613593883.9521675	0.5174307823181152	0.31036877632141113	1	0
S05	2021-02-17 20:26:03	196	NG	NON_BLINK	1613593883.9521675	1613593883.9581249	1613593884.5645144	1613593884.7755446	1613593885.0498004	0.48528599739074707	0.27425575256347656	0	0
S05	2021-02-17 20:26:03	197	G	NON_BLINK	1613593885.4573557	1613593885.4624128	1613593885.9675498	1613593886.1730025	1613593886.2482975	0.280747652053833	0.07529497146606445	1	0
S05	2021-02-17 20:26:03	198	NG	NON_BLINK	1613593886.2493637	1613593886.2542827	1613593886.7614307	1613593886.9675722	1613593888.0178225	1.2563917636871338	1.0502502918243408	1	1
S05	2021-02-17 20:26:03	199	G	NON_BLINK	1613593888.0178225	1613593888.0227358	1613593888.528246	1613593888.7336285	1613593888.8622422	0.3339962959289551	0.12861371040344238	1	0
S05	2021-02-17 20:26:03	200	G	BLINK	1613593888.8622422	1613593890.8764842	1613593891.4331126	1613593891.6403742	1613593891.7412076	0.30809497833251953	0.10083341598510742	1	0


S06	2021-02-24 18:32:11	1	G	NON_BLINK	1614191553.137556	1614191553.147698	1614191553.6650157	1614191553.881426	1614191554.0762637	0.41124796867370605	0.1948375701904297	1	0
S06	2021-02-24 18:32:11	2	G	NON_BLINK	1614191554.0762637	1614191554.0842345	1614191554.5930877	1614191554.8005598	1614191554.9344454	0.3413577079772949	0.13388562202453613	1	0
S06	2021-02-24 18:32:11	3	G	NON_BLINK	1614191554.9344454	1614191554.9414647	1614191555.5033355	1614191555.713355	1614191555.9217045	0.4183690547943115	0.20834946632385254	1	0
S06	2021-02-24 18:32:11	4	NG	NON_BLINK	1614191555.9217045	1614191555.929683	1614191556.541235	1614191556.7514467	1614191557.8016355	1.2604005336761475	1.0501887798309326	1	1
S06	2021-02-24 18:32:11	5	G	BLINK	1614191557.8016355	1614191559.8234174	1614191560.231835	1614191560.4385095	1614191560.6064613	0.37462639808654785	0.1679518222808838	1	0
S06	2021-02-24 18:32:11	6	NG	NON_BLINK	1614191560.6064613	1614191560.614671	1614191561.024343	1614191561.2348845	1614191562.2848456	1.260502576828003	1.0499610900878906	1	1
S06	2021-02-24 18:32:11	7	G	NON_BLINK	1614191562.2848456	1614191562.2918696	1614191562.7054732	1614191562.9144843	1614191563.103379	0.3979058265686035	0.18889474868774414	1	0
S06	2021-02-24 18:32:11	8	NG	NON_BLINK	1614191563.103379	1614191563.110486	1614191563.619211	1614191563.8273082	1614191564.8773699	1.2581589221954346	1.0500617027282715	1	1
S06	2021-02-24 18:32:11	9	G	NON_BLINK	1614191564.8773699	1614191564.883317	1614191565.3414192	1614191565.5496686	1614191565.6967506	0.3553314208984375	0.14708209037780762	1	0
S06	2021-02-24 18:32:11	10	G	BLINK	1614191565.6967506	1614191567.716369	1614191568.275157	1614191568.4844599	1614191568.5843828	0.30922579765319824	0.09992289543151855	1	0
S06	2021-02-24 18:32:11	11	G	NON_BLINK	1614191568.5843828	1614191568.5933046	1614191569.101132	1614191569.3109865	1614191569.4721513	0.3710193634033203	0.1611647605895996	1	0
S06	2021-02-24 18:32:11	12	G	NON_BLINK	1614191569.4721513	1614191569.477775	1614191570.0364015	1614191570.243454	1614191570.3944058	0.3580043315887451	0.15095186233520508	1	0
S06	2021-02-24 18:32:11	13	G	NON_BLINK	1614191570.3944058	1614191570.4013875	1614191570.910371	1614191571.120412	1614191571.2715101	0.36113905906677246	0.15109801292419434	1	0
S06	2021-02-24 18:32:11	14	G	NON_BLINK	1614191571.2715101	1614191571.2776144	1614191571.735335	1614191571.947045	1614191572.0920718	0.3567366600036621	0.14502668380737305	1	0
S06	2021-02-24 18:32:11	15	NG	BLINK	1614191572.0926924	1614191574.1125932	1614191574.622599	1614191574.8296778	1614191574.961631	0.3390321731567383	0.13195323944091797	0	0
S06	2021-02-24 18:32:11	16	NG	NON_BLINK	1614191575.373582	1614191575.380563	1614191575.9401922	1614191576.1496491	1614191576.2724504	0.3322582244873047	0.12280130386352539	0	0
S06	2021-02-24 18:32:11	17	NG	NON_BLINK	1614191576.682607	1614191576.688539	1614191577.2988434	1614191577.5064807	1614191578.5564594	1.2576160430908203	1.0499787330627441	1	1
S06	2021-02-24 18:32:11	18	G	NON_BLINK	1614191578.5564594	1614191578.5634408	1614191579.171967	1614191579.3801515	1614191579.5395768	0.36760973930358887	0.1594252586364746	1	0
S06	2021-02-24 18:32:11	19	G	NON_BLINK	1614191579.5395768	1614191579.5485523	1614191580.1065454	1614191580.3149836	1614191580.4463036	0.33975815773010254	0.13131999969482422	1	0
S06	2021-02-24 18:32:11	20	G	BLINK	1614191580.4463036	1614191582.4647787	1614191582.922538	1614191583.1329741	1614191583.2383611	0.3158230781555176	0.10538697242736816	1	0
S06	2021-02-24 18:32:11	21	G	NON_BLINK	1614191583.2383611	1614191583.2447696	1614191583.8533533	1614191584.0604289	1614191584.1973035	0.3439502716064453	0.13687467575073242	1	0
S06	2021-02-24 18:32:11	22	NG	NON_BLINK	1614191584.197643	1614191584.2065785	1614191584.666497	1614191584.8733923	1614191585.9235485	1.2570514678955078	1.0501561164855957	1	1
S06	2021-02-24 18:32:11	23	G	NON_BLINK	1614191585.9235485	1614191585.929577	1614191586.3388615	1614191586.546321	1614191586.6243281	0.28546667098999023	0.07800722122192383	1	0
S06	2021-02-24 18:32:11	24	G	NON_BLINK	1614191586.6243281	1614191586.6314437	1614191587.0929642	1614191587.299414	1614191587.5983672	0.5054030418395996	0.2989532947540283	1	0
S06	2021-02-24 18:32:11	25	G	BLINK	1614191587.5983672	1614191589.6154933	1614191590.1744878	1614191590.384075	1614191590.4902694	0.3157815933227539	0.10619449615478516	1	0
S06	2021-02-24 18:32:11	26	G	NON_BLINK	1614191590.490817	1614191590.4979403	1614191590.90735	1614191591.1148849	1614191591.2707822	0.3634321689605713	0.1558973789215088	1	0
S06	2021-02-24 18:32:11	27	G	NON_BLINK	1614191591.271292	1614191591.278376	1614191591.686559	1614191591.8934534	1614191592.0388057	0.3522467613220215	0.14535236358642578	1	0
S06	2021-02-24 18:32:11	28	G	NON_BLINK	1614191592.0388057	1614191592.049834	1614191592.5103543	1614191592.71876	1614191592.82135	0.31099581718444824	0.10259008407592773	1	0
S06	2021-02-24 18:32:11	29	G	NON_BLINK	1614191592.82135	1614191592.828357	1614191593.2353518	1614191593.4423609	1614191593.5312233	0.2958714962005615	0.08886241912841797	1	0
S06	2021-02-24 18:32:11	30	G	BLINK	1614191593.5312233	1614191595.5502827	1614191596.0590243	1614191596.2664359	1614191596.3477046	0.2886803150177002	0.0812687873840332	1	0
S06	2021-02-24 18:32:11	31	G	NON_BLINK	1614191596.3477046	1614191596.3546426	1614191596.9130087	1614191597.1220438	1614191598.172468	1.2594592571258545	1.0504240989685059	0	1
S06	2021-02-24 18:32:11	32	G	NON_BLINK	1614191598.584483	1614191598.5914648	1614191599.0995831	1614191599.3073657	1614191599.3723888	0.27280569076538086	0.06502318382263184	1	0
S06	2021-02-24 18:32:11	33	G	NON_BLINK	1614191599.3723888	1614191599.3795707	1614191599.988525	1614191600.2002676	1614191600.3290548	0.3405299186706543	0.12878727912902832	1	0
S06	2021-02-24 18:32:11	34	G	NON_BLINK	1614191600.3290548	1614191600.3370373	1614191600.896645	1614191601.105545	1614191601.1853046	0.28865957260131836	0.07975959777832031	1	0
S06	2021-02-24 18:32:11	35	G	BLINK	1614191601.1853046	1614191603.208742	1614191603.7675495	1614191603.9752638	1614191604.0546122	0.2870626449584961	0.07934832572937012	1	0
S06	2021-02-24 18:32:11	36	G	NON_BLINK	1614191604.0546122	1614191604.061287	1614191604.5713086	1614191604.7787054	1614191605.8294473	1.258138656616211	1.0507419109344482	0	1
S06	2021-02-24 18:32:11	37	G	NON_BLINK	1614191606.2383163	1614191606.2442992	1614191606.7047784	1614191606.9136562	1614191607.09237	0.3875916004180908	0.17871379852294922	1	0
S06	2021-02-24 18:32:11	38	G	NON_BLINK	1614191607.09237	1614191607.098477	1614191607.6074715	1614191607.8183117	1614191608.041338	0.4338665008544922	0.22302627563476562	1	0
S06	2021-02-24 18:32:11	39	NG	NON_BLINK	1614191608.041338	1614191608.0473225	1614191608.5553985	1614191608.7644093	1614191609.814513	1.2591145038604736	1.0501036643981934	1	1
S06	2021-02-24 18:32:11	40	G	BLINK	1614191609.814513	1614191611.8317509	1614191612.2392302	1614191612.4507434	1614191612.5436037	0.30437350273132324	0.09286022186279297	1	0
S06	2021-02-24 18:32:11	41	G	NON_BLINK	1614191612.5436037	1614191612.5535812	1614191613.1616788	1614191613.3685155	1614191613.4503336	0.28865480422973633	0.0818181037902832	1	0
S06	2021-02-24 18:32:11	42	G	NON_BLINK	1614191613.4503336	1614191613.4593084	1614191613.9664195	1614191614.1735022	1614191614.2754998	0.3090803623199463	0.10199761390686035	1	0
S06	2021-02-24 18:32:11	43	G	NON_BLINK	1614191614.2766078	1614191614.285614	1614191614.8934336	1614191615.1013014	1614191615.207316	0.31388235092163086	0.10601449012756348	1	0
S06	2021-02-24 18:32:11	44	NG	NON_BLINK	1614191615.207316	1614191615.2153685	1614191615.6326442	1614191615.841624	1614191616.8923724	1.259728193283081	1.050748348236084	1	1
S06	2021-02-24 18:32:11	45	NG	BLINK	1614191616.8923724	1614191618.9104092	1614191619.4705465	1614191619.680286	1614191619.8464868	0.37594032287597656	0.16620087623596191	0	0
S06	2021-02-24 18:32:11	46	G	NON_BLINK	1614191620.256635	1614191620.26262	1614191620.8237896	1614191621.035203	1614191621.287499	0.46370935440063477	0.25229597091674805	1	0
S06	2021-02-24 18:32:11	47	NG	NON_BLINK	1614191621.287499	1614191621.2934635	1614191621.8534513	1614191622.062307	1614191623.1123126	1.2588613033294678	1.0500056743621826	1	1
S06	2021-02-24 18:32:11	48	G	NON_BLINK	1614191623.1123126	1614191623.1227257	1614191623.530414	1614191623.737262	1614191623.8743525	0.34393835067749023	0.13709044456481934	1	0
S06	2021-02-24 18:32:11	49	G	NON_BLINK	1614191623.8753893	1614191623.88233	1614191624.3414984	1614191624.5473018	1614191624.686412	0.3449137210845947	0.13911032676696777	1	0
S06	2021-02-24 18:32:11	50	G	BLINK	1614191624.686412	1614191626.707591	1614191627.115889	1614191627.324337	1614191627.4242666	0.3083775043487549	0.0999295711517334	1	0
S06	2021-02-24 18:32:11	51	G	NON_BLINK	1614191627.4242666	1614191627.431291	1614191627.8893256	1614191628.0988822	1614191628.2035897	0.31426405906677246	0.10470747947692871	1	0
S06	2021-02-24 18:32:11	52	G	NON_BLINK	1614191628.2035897	1614191628.212615	1614191628.6224678	1614191628.8296714	1614191628.987482	0.36501431465148926	0.15781068801879883	1	0
S06	2021-02-24 18:32:11	53	NG	NON_BLINK	1614191628.987482	1614191628.9964566	1614191629.607045	1614191629.8200588	1614191630.8697088	1.2626638412475586	1.049649953842163	1	1
S06	2021-02-24 18:32:11	54	G	NON_BLINK	1614191630.8708673	1614191630.8786836	1614191631.486409	1614191631.6945877	1614191631.909408	0.42299914360046387	0.21482038497924805	1	0
S06	2021-02-24 18:32:11	55	G	BLINK	1614191631.909408	1614191633.9282968	1614191634.4872744	1614191634.694738	1614191634.794584	0.307309627532959	0.09984612464904785	1	0
S06	2021-02-24 18:32:11	56	G	NON_BLINK	1614191634.794584	1614191634.8018003	1614191635.259072	1614191635.466747	1614191635.5994346	0.340362548828125	0.13268756866455078	1	0
S06	2021-02-24 18:32:11	57	G	NON_BLINK	1614191635.5994346	1614191635.6067061	1614191636.1654866	1614191636.37539	1614191636.4813087	0.31582212448120117	0.10591864585876465	1	0
S06	2021-02-24 18:32:11	58	NG	NON_BLINK	1614191636.4813087	1614191636.4883785	1614191636.8974032	1614191637.1048841	1614191637.4303668	0.5329635143280029	0.3254826068878174	0	0
S06	2021-02-24 18:32:11	59	G	NON_BLINK	1614191637.8392496	1614191637.8450646	1614191638.2534344	1614191638.4653106	1614191638.5945368	0.34110236167907715	0.1292262077331543	1	0
S06	2021-02-24 18:32:11	60	G	BLINK	1614191638.5945368	1614191640.6118422	1614191641.2202492	1614191641.4272878	1614191641.5606434	0.3403942584991455	0.13335561752319336	1	0
S06	2021-02-24 18:32:11	61	NG	NON_BLINK	1614191641.5606434	1614191641.5659015	1614191642.175502	1614191642.3837852	1614191643.4344316	1.2589294910430908	1.0506463050842285	1	1
S06	2021-02-24 18:32:11	62	G	NON_BLINK	1614191643.4344316	1614191643.4424613	1614191643.8507254	1614191644.0583653	1614191644.1869228	0.3361973762512207	0.12855744361877441	1	0
S06	2021-02-24 18:32:11	63	G	NON_BLINK	1614191644.1869228	1614191644.1936517	1614191644.6064394	1614191644.8189933	1614191644.9679165	0.3614771366119385	0.14892315864562988	1	0
S06	2021-02-24 18:32:11	64	G	NON_BLINK	1614191644.9679165	1614191644.9737005	1614191645.383604	1614191645.5975378	1614191645.7744513	0.39084720611572266	0.17691349983215332	1	0
S06	2021-02-24 18:32:11	65	G	BLINK	1614191645.7744513	1614191647.7984743	1614191648.2063205	1614191648.4156125	1614191648.5032854	0.2969648838043213	0.08767294883728027	1	0
S06	2021-02-24 18:32:11	66	NG	NON_BLINK	1614191648.5032854	1614191648.509272	1614191649.0722792	1614191649.2842844	1614191649.367299	0.29501986503601074	0.08301472663879395	0	0
S06	2021-02-24 18:32:11	67	NG	NON_BLINK	1614191649.779349	1614191649.788461	1614191650.3507125	1614191650.5607603	1614191651.6113467	1.260634183883667	1.050586462020874	1	1
S06	2021-02-24 18:32:11	68	G	NON_BLINK	1614191651.6113467	1614191651.6185203	1614191652.0266418	1614191652.237378	1614191652.3796878	0.3530459403991699	0.14230990409851074	1	0
S06	2021-02-24 18:32:11	69	G	NON_BLINK	1614191652.3796878	1614191652.3864522	1614191652.8472698	1614191653.0586557	1614191653.1863148	0.33904504776000977	0.12765908241271973	1	0
S06	2021-02-24 18:32:11	70	G	BLINK	1614191653.1863148	1614191655.2081525	1614191655.619262	1614191655.828419	1614191655.9010227	0.28176069259643555	0.07260370254516602	1	0
S06	2021-02-24 18:32:11	71	NG	NON_BLINK	1614191655.9010227	1614191655.9075317	1614191656.4725285	1614191656.6825914	1614191656.8204596	0.3479311466217041	0.13786816596984863	0	0
S06	2021-02-24 18:32:11	72	G	NON_BLINK	1614191657.2296245	1614191657.2403567	1614191657.7470014	1614191657.9599018	1614191658.1222665	0.37526512145996094	0.16236472129821777	1	0
S06	2021-02-24 18:32:11	73	G	NON_BLINK	1614191658.1222665	1614191658.1322381	1614191658.6406045	1614191658.851756	1614191659.0084026	0.3677980899810791	0.1566464900970459	1	0
S06	2021-02-24 18:32:11	74	G	NON_BLINK	1614191659.0084026	1614191659.01496	1614191659.6231089	1614191659.831534	1614191660.1103458	0.48723697662353516	0.2788119316101074	1	0
S06	2021-02-24 18:32:11	75	G	BLINK	1614191660.1103458	1614191662.1305282	1614191662.6889327	1614191662.8963716	1614191663.0401943	0.35126161575317383	0.14382266998291016	1	0
S06	2021-02-24 18:32:11	76	NG	NON_BLINK	1614191663.0401943	1614191663.0470626	1614191663.5579305	1614191663.76545	1614191664.815457	1.2575266361236572	1.0500071048736572	1	1
S06	2021-02-24 18:32:11	77	G	NON_BLINK	1614191664.815457	1614191664.8234315	1614191665.2314441	1614191665.4432843	1614191665.540695	0.3092508316040039	0.09741067886352539	1	0
S06	2021-02-24 18:32:11	78	NG	NON_BLINK	1614191665.5412664	1614191665.5482934	1614191666.0595329	1614191666.2724445	1614191667.3221216	1.2625887393951416	1.0496771335601807	1	1
S06	2021-02-24 18:32:11	79	G	NON_BLINK	1614191667.3221216	1614191667.3310995	1614191667.7407415	1614191667.952031	1614191669.0023558	1.2616143226623535	1.0503249168395996	0	1
S06	2021-02-24 18:32:11	80	G	BLINK	1614191669.4124157	1614191671.439488	1614191671.9483109	1614191672.1582506	1614191672.3214502	0.3731393814086914	0.16319966316223145	1	0
