Unnamed: 0,Trial,T1,T2,Lag,PosT1,PosT2,Respuesta T1,Respuesta T2,Correcto T1,Correcto T2,Reaction Time T1,Reaction Time T2,condition,group
30,31,2,8,6,6,1,2,8,1,1,1.052324399999634,0.6984313000029942,b,psilo
31,32,2,4,2,9,3,2,4,1,1,1.1779905000003057,0.2950951999991957,b,psilo
32,33,2,3,1,9,3,2,3,1,1,1.1966295999991416,0.2200962999995681,b,psilo
33,34,6,8,3,9,1,8,6,0,0,1.6038071000002674,0.4169322000016109,b,psilo
34,35,9,2,3,6,1,9,2,1,1,2.3076025000009395,0.825120199999219,b,psilo
35,36,5,4,1,9,1,4,5,0,0,1.170749999997497,0.4359374999985448,b,psilo
36,37,2,7,2,9,3,2,7,1,1,2.0585448000019824,0.5999486000000616,b,psilo
37,38,4,6,5,6,3,2,9,0,0,3.993192199999612,0.654471800000465,b,psilo
38,39,6,4,5,6,3,6,5,1,0,2.9652519000010216,0.2502749000013864,b,psilo
39,40,3,8,2,6,3,3,8,1,1,1.1608229000012216,0.6323223999970651,b,psilo
40,41,6,2,4,6,3,8,2,0,1,1.3510026000003563,0.5524855000003299,b,psilo
41,42,4,2,4,6,1,4,2,1,1,1.1389734000003957,0.4074340000006486,b,psilo
42,43,3,6,1,9,1,6,3,0,0,1.3020847000007052,0.4117267000001448,b,psilo
43,44,6,4,7,6,3,6,4,1,1,1.02155330000096,0.4254211000006762,b,psilo
44,45,8,3,1,6,1,8,3,1,1,0.9699628999987908,0.5446179999999003,b,psilo
45,46,2,7,3,6,1,2,7,1,1,3.5005593999994744,0.6261386999976821,b,psilo
46,47,8,3,6,6,3,8,3,1,1,1.301138400001946,0.5706112000007124,b,psilo
47,48,5,2,1,6,1,5,6,1,0,3.6500796000000255,0.3043964999997115,b,psilo
48,49,6,3,6,9,1,3,7,0,0,1.9923423000000184,0.6658919000001333,b,psilo
49,50,7,8,3,9,3,7,8,1,1,0.9677716999976838,0.3560572999995202,b,psilo
50,51,3,7,5,9,1,3,7,1,1,1.1443945999999414,0.5563899999979185,b,psilo
51,52,4,7,4,6,3,4,7,1,1,0.9345295999992232,0.4691418000002159,b,psilo
52,53,7,5,1,6,1,5,7,0,0,1.695265799997287,0.3771974000010232,b,psilo
53,54,5,2,6,9,1,5,2,1,1,0.951155099999596,0.5007463000001735,b,psilo
54,55,9,2,2,9,3,9,4,1,0,1.0345113999974274,1.230523100002756,b,psilo
55,56,3,7,5,9,3,3,7,1,1,1.0561766000028,0.6182503000018187,b,psilo
56,57,3,4,4,9,3,3,4,1,1,0.8313440000019909,0.4464540000008128,b,psilo
57,58,6,4,7,6,3,6,4,1,1,0.9913702000012564,0.425830300002417,b,psilo
58,59,4,6,2,6,3,6,4,0,0,1.907909000001382,0.3185931000007258,b,psilo
59,60,8,9,1,9,1,8,9,1,1,1.0997471999980917,0.2556260999990627,b,psilo
60,61,5,6,7,6,1,5,6,1,1,1.044396000001143,0.2527509999999893,b,psilo
61,62,8,2,3,9,3,8,2,1,1,0.9987774000001082,0.6347024999995483,b,psilo
62,63,6,7,2,9,1,6,7,1,1,1.6049411999993026,0.2592478999977174,b,psilo
63,64,6,9,6,6,3,6,9,1,1,1.025130199999694,0.478408799997851,b,psilo
64,65,7,3,4,6,3,3,6,0,0,1.727949299998727,0.4027831999992486,b,psilo
65,66,8,3,2,9,1,8,3,1,1,1.30523340000218,0.5633232999971369,b,psilo
66,67,4,6,5,9,1,8,6,0,1,5.235819200002879,0.4478968000003078,b,psilo
67,68,8,4,5,9,1,4,6,0,0,1.809899300002144,0.5275743999991391,b,psilo
68,69,3,4,3,6,1,3,4,1,1,1.298920299999736,0.2749718000013672,b,psilo
69,70,4,5,6,9,1,2,9,0,0,19.280985800000053,0.6587544000030903,b,psilo
70,71,8,5,3,6,1,8,5,1,1,1.1011756000007151,0.4047721999995701,b,psilo
71,72,4,9,6,9,3,4,9,1,1,1.0015880999999354,0.6238402999988466,b,psilo
72,73,6,3,2,9,1,6,3,1,1,0.9785362000002352,0.4370219000011275,b,psilo
73,74,4,8,5,9,1,4,8,1,1,1.1404302999981155,0.6834497999989253,b,psilo
74,75,4,9,3,6,3,4,9,1,1,0.9077537000011944,0.6189788000010594,b,psilo
75,76,9,8,7,6,3,9,8,1,1,0.7785024000004341,0.3865377999973134,b,psilo
76,77,4,9,4,9,1,4,9,1,1,0.9482325999997556,0.5399821999999403,b,psilo
77,78,8,5,2,6,3,5,6,0,0,1.2448702000001504,0.3595158000025549,b,psilo
78,79,3,6,2,6,1,3,6,1,1,1.0181080000002112,0.4935093999993114,b,psilo
79,80,2,8,4,9,1,2,8,1,1,1.0337964999998803,0.623284599998442,b,psilo
80,81,7,6,3,9,1,7,6,1,1,0.9622224000013376,0.2688655999991169,b,psilo
81,82,7,8,7,6,3,7,8,1,1,0.897058400001697,0.2976000999988173,b,psilo
82,83,8,5,6,9,3,8,5,1,1,0.8089842000008503,0.4771838999986357,b,psilo
83,84,7,6,1,6,3,7,9,1,0,1.0687582999998997,0.3363076000023284,b,psilo
84,85,7,3,5,6,3,7,3,1,1,1.0637948000003234,0.5174003000029188,b,psilo
85,86,8,3,6,6,1,8,3,1,1,0.9750002000000676,0.5909388000000035,b,psilo
86,87,6,4,4,6,1,6,4,1,1,0.936988500001462,0.4156556999987515,b,psilo
87,88,8,5,7,9,1,8,5,1,1,0.9201059000006352,0.4626734999983455,b,psilo
88,89,9,6,3,6,3,9,6,1,1,0.9098717999986548,0.4176810999997542,b,psilo
89,90,2,3,7,6,3,2,3,1,1,1.2484311999978672,0.2559322000015527,b,psilo
90,91,2,9,6,9,1,2,9,1,1,1.0271178000002692,0.6548056999999972,b,psilo
91,92,2,5,3,6,1,2,5,1,1,1.062544100001105,0.4525883000023896,b,psilo
92,93,5,4,2,9,3,5,4,1,1,0.930001100001391,0.4377244000024802,b,psilo
93,94,7,4,2,9,3,4,4,0,1,1.708540700001322,0.3175889999984065,b,psilo
94,95,9,3,3,6,1,9,3,1,1,1.054210899997997,0.5324925000022631,b,psilo
95,96,4,9,7,9,3,4,9,1,1,0.9072658000004594,0.5758290000012494,b,psilo
96,97,6,8,2,6,3,6,8,1,1,0.995528600000398,0.3616234000000986,b,psilo
97,98,2,4,7,9,3,2,4,1,1,0.948828600001434,0.3686882000001787,b,psilo
98,99,6,2,1,6,1,6,2,1,1,1.483310799998435,0.58885569999984,b,psilo
99,100,5,3,4,9,3,5,3,1,1,0.9647482000000308,0.4419500999974843,b,psilo
100,101,5,7,1,6,1,5,6,1,0,1.5172253999990062,0.2312213000004703,b,psilo
101,102,4,3,5,6,3,4,3,1,1,0.9106962000005296,0.2240879999990284,b,psilo
102,103,5,9,3,6,1,5,9,1,1,1.1017213000013726,0.4642327999972622,b,psilo
103,104,4,5,4,6,3,4,5,1,1,0.8727861000006669,0.2260939000007056,b,psilo
104,105,6,3,4,9,3,6,3,1,1,0.9821048000012524,0.3647861000026751,b,psilo
105,106,9,5,7,6,1,9,5,1,1,0.8812320999968506,0.5460806999981287,b,psilo
106,107,3,5,6,9,1,3,5,1,1,1.1268124999987776,0.3701498000009451,b,psilo
107,108,4,5,5,9,1,5,5,0,1,1.637884399999166,1.4391079000015452,b,psilo
108,109,5,6,5,6,1,5,6,1,1,0.8597257999972499,0.2397138999986054,b,psilo
109,110,2,3,7,6,3,2,3,1,1,0.7244398000002548,0.2393531000016082,b,psilo
110,111,9,8,6,9,3,9,8,1,1,0.8955521999996563,0.300292799998715,b,psilo
111,112,8,3,7,9,3,8,3,1,1,0.979430900002626,0.5801971999972011,b,psilo
112,113,4,3,7,6,1,4,3,1,1,0.9556847999992896,0.2683579000004101,b,psilo
113,114,3,2,1,9,3,3,2,1,1,1.144657200002257,0.2297085999998671,b,psilo
114,115,8,5,7,6,1,8,5,1,1,1.0531401000007463,0.5078247999990708,b,psilo
115,116,6,4,4,9,1,6,4,1,1,0.993422699997609,0.3998064000006707,b,psilo
116,117,9,8,5,9,3,9,8,1,1,0.8293703000017558,0.3321555999973498,b,psilo
117,118,7,5,6,9,1,5,5,0,1,1.4917617999999493,0.6657062000012957,b,psilo
118,119,9,3,4,9,3,9,3,1,1,0.9378694000006362,0.5996959999974933,b,psilo
119,120,6,3,5,9,3,6,3,1,1,1.4167802000010852,0.441137500001787,b,psilo
120,121,2,5,1,9,3,2,5,1,1,1.2845305999981065,0.3989714999988791,b,psilo
121,122,4,2,2,6,3,4,2,1,1,0.9660669000004418,0.3771843999966222,b,psilo
122,123,9,6,2,6,1,9,8,1,0,1.204202200002328,0.4212281000000075,b,psilo
123,124,2,4,6,9,1,6,4,0,1,1.8841345000000729,0.4282850000017788,b,psilo
124,125,3,7,5,6,1,3,7,1,1,1.1487563000009686,0.5206548999994993,b,psilo
125,126,8,2,2,9,1,8,8,1,0,1.7421122000014293,0.3616836000001058,b,psilo
126,127,7,2,6,9,1,7,2,1,1,1.1622048000026552,0.5537607000005664,b,psilo
127,128,9,7,6,6,1,9,8,1,0,1.9122360000001208,0.3174474999977974,b,psilo
128,129,5,7,6,6,1,5,7,1,1,1.7093644999986282,0.3603118000028189,b,psilo
129,130,4,8,1,9,1,5,4,0,0,1.6214514999992389,0.2556060999995679,b,psilo
130,131,4,3,4,6,3,4,3,1,1,0.9983664999999746,0.3345632999989902,b,psilo
131,132,5,9,5,9,1,5,9,1,1,1.0817544000019552,0.5299820000000182,b,psilo
132,133,8,7,3,9,3,8,7,1,1,1.032392000000982,0.3472493000008398,b,psilo
133,134,5,3,2,6,1,5,3,1,1,1.1638357999981963,0.3365449000011722,b,psilo
134,135,8,9,5,6,1,8,9,1,1,0.9644173000015144,0.2966508999998041,b,psilo
135,136,3,8,3,6,3,3,8,1,1,1.0441275000011956,0.5448982999987493,b,psilo
136,137,2,5,6,6,3,2,5,1,1,0.91536669999914,0.48102949999884,b,psilo
137,138,3,9,7,9,3,3,5,1,0,1.9913252999976976,1.5797762000001967,b,psilo
138,139,9,8,6,6,1,9,8,1,1,0.9340204000000084,0.3540207000005466,b,psilo
139,140,4,2,1,9,3,4,3,1,0,1.3555163000019093,0.2789494999997259,b,psilo
0,1,4,3,1,6,3,4,3,1,1,1.890340699999797,0.0781538000010186,a,psilo
1,2,8,4,5,6,1,8,4,1,1,2.91433589999906,0.0996016999997664,a,psilo
2,3,3,9,7,9,1,3,9,1,1,1.6868945000005624,0.15214510000078,a,psilo
3,4,9,8,4,6,3,9,8,1,1,1.2532850000006874,0.1580232999986037,a,psilo
4,5,8,3,6,9,3,8,3,1,1,2.1487428000000364,0.2901242999996611,a,psilo
5,6,8,7,3,6,1,6,7,0,1,1.5450647999987268,3.755626799998936,a,psilo
6,7,6,2,5,9,1,8,6,0,0,5.647027600000001,0.3027980999995634,a,psilo
7,8,5,2,5,6,3,5,2,1,1,1.97112720000041,0.1835897999990265,a,psilo
8,9,9,3,7,6,1,9,3,1,1,1.6964857000002669,0.1526575999996566,a,psilo
9,10,4,9,3,6,1,4,9,1,1,2.040222099998573,0.1475592999995569,a,psilo
10,11,8,5,4,6,1,8,5,1,1,1.7746866999987103,0.1751992999998037,a,psilo
11,12,7,2,7,9,1,8,2,0,1,5.113420400000905,0.2316432000006898,a,psilo
12,13,2,9,2,9,1,8,2,0,0,2.9768873999983043,0.1100545999997848,a,psilo
13,14,7,5,5,6,3,9,5,0,1,2.2645129000011366,0.0943379000000277,a,psilo
14,15,6,9,3,9,3,6,9,1,1,1.836684600000808,0.0997847999988152,a,psilo
15,16,6,5,4,9,3,6,5,1,1,1.1860577999996167,0.1095918999999412,a,psilo
16,17,6,9,3,6,1,6,9,1,1,1.485219500000312,0.1103241000000707,a,psilo
17,18,9,4,1,9,3,9,6,1,0,1.5290117000004102,0.1523348000009718,a,psilo
18,19,6,4,1,9,1,7,5,0,0,2.3392922000002727,0.0993836000016017,a,psilo
19,20,2,8,3,6,1,2,8,1,1,1.6246957999992446,0.1207506999999168,a,psilo
20,21,4,6,1,9,1,3,6,0,1,2.3042528000005404,0.0779488999996829,a,psilo
21,22,4,9,3,6,1,4,9,1,1,1.2713205000000016,0.0889371999983268,a,psilo
22,23,3,6,3,6,1,3,6,1,1,1.4460798000000068,0.1409647000000404,a,psilo
23,24,5,7,1,6,1,2,5,0,0,4.071515600000566,0.1314758000007714,a,psilo
24,25,3,9,5,6,3,3,9,1,1,0.7874687999992602,1.4919036000010235,a,psilo
25,26,4,3,2,6,3,7,8,0,0,1.5053277000006346,0.2985833999991882,a,psilo
26,27,8,2,7,6,3,8,2,1,1,1.8630518999998456,0.0939963000000716,a,psilo
27,28,5,2,5,6,3,5,2,1,1,1.128011400000105,0.0940533000011782,a,psilo
28,29,7,8,6,6,3,6,8,0,1,2.7650154999992083,0.5028590000001714,a,psilo
29,30,4,2,2,9,1,4,2,1,1,1.3707301000013103,0.1208958000006532,a,psilo
30,31,7,3,6,9,3,7,3,1,1,1.5779923999998573,0.1366627000006701,a,psilo
31,32,7,2,2,6,1,7,2,1,1,1.5867502000000968,0.1263722000003326,a,psilo
32,33,8,7,7,9,3,8,2,1,0,2.0111258999986603,0.1315471999987494,a,psilo
33,34,8,2,3,6,1,8,2,1,1,0.9070919000005232,0.1071270000011281,a,psilo
34,35,2,6,7,6,1,2,6,1,1,0.8018901999985246,0.1694181999991997,a,psilo
35,36,8,4,2,9,3,8,5,1,0,3.1347014000002678,0.5429691999997885,a,psilo
36,37,7,8,5,9,3,7,5,1,0,2.8715530000008584,0.3146412999994936,a,psilo
37,38,3,9,7,9,1,3,9,1,1,1.240956700001334,0.322469100001399,a,psilo
38,39,6,3,1,9,1,6,3,1,1,1.8412508000001253,0.142026800000167,a,psilo
39,40,5,6,7,9,1,5,6,1,1,1.4240922999997565,0.1312972999985504,a,psilo
40,41,6,7,4,6,3,6,7,1,1,1.2322222999991936,0.1262072999998054,a,psilo
41,42,5,4,4,9,3,5,4,1,1,1.143543399999544,0.0996355999996012,a,psilo
42,43,8,9,3,6,3,8,9,1,1,0.9200289999989764,0.1557424999991781,a,psilo
43,44,3,2,5,6,3,3,2,1,1,1.1074589999989255,0.1527163999999174,a,psilo
44,45,2,3,1,9,3,7,3,0,1,3.3890031999999337,0.1047119000013481,a,psilo
45,46,8,9,3,6,1,8,9,1,1,1.0796967999995104,0.1202687999993941,a,psilo
46,47,4,8,4,9,1,4,8,1,1,1.98103699999956,0.1206557999994402,a,psilo
47,48,7,9,3,9,1,7,9,1,1,1.4723838999998409,0.193420600000536,a,psilo
48,49,7,2,5,9,1,7,2,1,1,1.0573132999998052,0.2136079000010795,a,psilo
49,50,3,2,4,9,1,3,2,1,1,1.168691899998521,0.0993736000000353,a,psilo
50,51,8,2,3,9,3,6,8,0,0,1.842935399999988,0.163299800000459,a,psilo
51,52,3,8,6,6,1,3,8,1,1,1.1585314000003564,0.1599654999990889,a,psilo
52,53,4,7,5,9,3,4,7,1,1,1.2941604999996343,0.1208409000009851,a,psilo
53,54,8,7,6,6,3,8,7,1,1,1.240255700000489,0.210849799999778,a,psilo
54,55,5,7,1,9,1,5,7,1,1,1.4387092999986637,0.1207255000008444,a,psilo
55,56,5,2,6,9,1,5,2,1,1,1.1431790000006004,0.5220257000000856,a,psilo
56,57,3,4,6,6,1,3,4,1,1,1.0183969999998226,0.0942933000005723,a,psilo
57,58,4,5,2,9,1,2,3,0,0,3.294739799999661,0.1583343999991484,a,psilo
58,59,8,4,4,9,1,8,4,1,1,1.4156292000006945,0.1803780000009283,a,psilo
59,60,2,4,6,9,3,4,8,0,0,1.155184899998858,0.9515962999994372,a,psilo
60,61,8,5,2,9,1,8,5,1,1,1.1191823999997723,0.1752725999995164,a,psilo
61,62,4,8,2,9,1,5,8,0,1,1.6606322999996337,0.1124225999992631,a,psilo
62,63,3,9,5,6,3,3,9,1,1,0.8246970000000147,0.2595291999987239,a,psilo
63,64,2,4,4,6,3,2,4,1,1,0.7154124999997293,0.3446397999996407,a,psilo
64,65,9,4,6,6,3,9,4,1,1,0.8654724000007263,0.2119327000000339,a,psilo
65,66,3,7,5,6,3,3,7,1,1,0.9124904999989668,0.1209825999994791,a,psilo
66,67,9,8,1,9,3,9,8,1,1,0.9452381999999488,0.1872883999985788,a,psilo
67,68,9,7,7,6,3,9,7,1,1,1.3189636999995855,0.6929252999998425,a,psilo
68,69,8,6,1,9,3,8,3,1,0,1.0384414000000106,0.1728566000001592,a,psilo
69,70,2,5,4,6,1,2,5,1,1,0.9691359999997076,0.3738723000005848,a,psilo
70,71,9,6,4,9,1,9,6,1,1,1.7010434000003445,0.2391530999993847,a,psilo
71,72,7,9,7,6,1,8,9,0,1,1.6975717000004806,0.214928499999587,a,psilo
72,73,2,3,7,9,1,2,3,1,1,1.249093800000992,0.125972300000285,a,psilo
73,74,4,6,7,9,3,4,6,1,1,1.1386344999991709,0.1588002000007691,a,psilo
74,75,5,6,1,9,1,5,6,1,1,1.1447869000003266,0.1153131999999459,a,psilo
75,76,8,9,2,9,1,8,9,1,1,1.0647071999992477,0.0836488999993889,a,psilo
76,77,3,8,2,6,1,3,8,1,1,1.897280999999566,0.1280919999990146,a,psilo
77,78,4,8,3,9,1,8,7,0,0,2.881215200000952,0.1527351000004273,a,psilo
78,79,8,5,4,9,1,8,5,1,1,1.0760307000000466,0.1497389000014664,a,psilo
79,80,5,3,5,6,1,5,3,1,1,1.350081800001135,0.1511248000006162,a,psilo
80,81,4,8,6,6,3,5,8,0,1,1.5329228999999032,0.1785136000016791,a,psilo
81,82,2,4,7,6,3,2,4,1,1,0.752242299999125,0.2415452999994158,a,psilo
82,83,7,5,1,6,3,5,7,0,0,1.319000600000436,0.1260684000008041,a,psilo
83,84,4,9,3,9,1,3,4,0,0,3.019236199999796,0.8457386000009137,a,psilo
84,85,3,7,6,6,1,6,3,0,0,2.066104500001529,0.1206949000006716,a,psilo
85,86,4,7,4,6,3,3,7,0,1,1.5430727000002662,0.143035900000541,a,psilo
86,87,4,2,6,9,3,4,2,1,1,0.8468615999991016,0.372087100000499,a,psilo
87,88,2,4,6,6,3,2,4,1,1,0.7835691000000224,0.2003263999995397,a,psilo
88,89,6,9,3,9,3,6,9,1,1,1.1182165999998688,0.1318532000004779,a,psilo
89,90,6,4,1,9,3,5,4,0,1,1.5438680999995995,0.2298038999997516,a,psilo
90,91,7,2,2,9,1,5,2,0,1,1.955388200000016,0.184886799999731,a,psilo
91,92,5,4,3,6,3,5,4,1,1,0.8171571999992011,0.1043484000001626,a,psilo
92,93,8,3,6,9,3,8,3,1,1,0.8679995000002236,0.15252479999981,a,psilo
93,94,4,3,7,9,1,4,3,1,1,0.8422755999999936,0.0881944000011571,a,psilo
94,95,4,3,2,6,3,4,3,1,1,1.0089960000004794,0.0242732000006071,a,psilo
95,96,2,7,1,9,3,2,4,1,0,1.500177600000825,0.2032822000001033,a,psilo
96,97,2,4,4,6,3,2,4,1,1,0.6737281999994593,0.1948367999993934,a,psilo
97,98,5,4,5,9,3,2,4,0,1,1.2820415000005596,0.0731611000010161,a,psilo
98,99,5,2,5,9,1,5,2,1,1,1.0700455999995029,0.1783985000001848,a,psilo
99,100,5,6,4,6,3,5,6,1,1,0.9776476000006368,0.1482943999999406,a,psilo
100,101,8,7,4,6,1,8,7,1,1,1.6458746000007525,0.1315699999995558,a,psilo
101,102,4,9,5,6,1,4,9,1,1,1.195674799999324,0.5202419000015652,a,psilo
102,103,7,9,6,9,3,7,9,1,1,1.0614611999990302,0.1316738999994413,a,psilo
103,104,4,8,1,9,3,6,4,0,0,1.9184099000012795,0.1149628999992273,a,psilo
104,105,5,4,4,6,1,5,4,1,1,1.1288487000001624,0.1043401000006269,a,psilo
105,106,2,6,7,6,1,2,6,1,1,1.6714100999997754,0.1221361999996588,a,psilo
106,107,2,7,2,6,1,9,2,0,0,1.9432706000006876,0.3586748999987321,a,psilo
107,108,7,4,1,6,3,2,9,0,0,0.6793108000001666,0.2325460000010935,a,psilo
108,109,9,6,5,6,1,7,4,0,0,2.431815099998857,0.0780449999983829,a,psilo
109,110,7,5,2,6,1,7,5,1,1,1.6526914999994915,0.1407846000001882,a,psilo
110,111,3,5,7,6,1,3,5,1,1,1.6329170999997586,0.2986584000009316,a,psilo
111,112,4,7,3,9,1,4,7,1,1,1.059998500000802,0.2245110000003478,a,psilo
112,113,7,8,6,6,3,7,8,1,1,0.9949112999984208,0.1051247000013972,a,psilo
113,114,4,2,3,9,3,4,2,1,1,0.9286105999999564,0.1634887999989587,a,psilo
114,115,7,6,3,9,1,7,6,1,1,1.252525699999751,0.1934867999989364,a,psilo
115,116,4,8,1,6,1,6,8,0,1,2.902602099999058,0.0997308000005432,a,psilo
116,117,5,4,7,9,1,5,4,1,1,1.6323998000007125,0.0727692000000388,a,psilo
117,118,3,2,2,6,1,3,2,1,1,0.9571931999998924,0.0621088000007148,a,psilo
118,119,9,6,7,9,3,9,6,1,1,1.184353500000725,0.3696328999994875,a,psilo
119,120,6,7,6,6,1,8,6,0,0,0.0454730000001291,1.8841498000001595,a,psilo
120,121,7,4,2,6,3,7,8,1,0,3.515597399999024,0.0781199000011838,a,psilo
121,122,9,4,5,6,1,9,4,1,1,1.3792064000008395,0.163841699999466,a,psilo
122,123,4,7,1,6,3,7,4,0,0,2.436254399999598,0.078137999998944,a,psilo
123,124,4,2,4,6,3,4,2,1,1,1.1389848999988317,0.1529609000008349,a,psilo
124,125,7,8,7,6,3,7,8,1,1,0.7757133999984944,0.0942918000000645,a,psilo
125,126,4,3,6,6,1,4,3,1,1,2.31869689999985,0.1103538999996089,a,psilo
126,127,4,9,2,9,1,4,9,1,1,1.1392895999997563,0.1369015999989642,a,psilo
127,128,2,5,2,9,3,4,5,0,1,1.4174897000011697,0.0729725000001053,a,psilo
128,129,5,2,2,9,3,5,2,1,1,1.2823091999998724,0.1685800000013841,a,psilo
129,130,5,3,1,6,3,5,3,1,1,0.9736296999999468,0.1298082000012073,a,psilo
130,131,7,6,7,9,1,5,7,0,0,0.8688433000006626,0.1483139000010851,a,psilo
131,132,3,7,4,9,1,6,3,0,0,2.3377937999994174,0.1943532999994204,a,psilo
132,133,5,2,1,6,1,2,5,0,0,1.829082600001129,0.158248800000365,a,psilo
133,134,6,5,5,9,1,5,3,0,0,1.3612953000010748,0.690574000000197,a,psilo
134,135,7,9,2,9,1,8,9,0,1,7.460376299999552,0.1944911000009597,a,psilo
135,136,6,2,6,9,1,6,2,1,1,1.0111581999990449,0.1258312000009027,a,psilo
136,137,2,7,6,6,3,2,7,1,1,0.7515765000007377,0.6227125000004889,a,psilo
137,138,3,2,4,9,3,3,2,1,1,1.099300799998673,0.1581360999989556,a,psilo
138,139,5,2,3,6,3,5,2,1,1,0.9793383000014728,0.0991830000002664,a,psilo
139,140,5,8,5,6,1,5,8,1,1,1.01316080000106,0.1677689999996801,a,psilo
0,1,6,4,4,9,1,6,8,1,0,1.9691159000012703,1.8384633999994549,a,psilo
1,2,3,9,3,9,1,3,9,1,1,1.664774299999408,0.3931800000009389,a,psilo
2,3,5,4,3,9,1,5,4,1,1,1.6313162999995257,0.443224900000132,a,psilo
3,4,2,7,7,6,3,2,7,1,1,1.249530799999775,0.2288616000005277,a,psilo
4,5,7,8,1,6,3,2,8,0,1,1.7268997999999556,0.2664198000002216,a,psilo
5,6,2,7,4,9,3,2,7,1,1,1.0720084000004135,0.2897758999988582,a,psilo
6,7,9,6,1,6,3,9,5,1,0,5.282605399999738,0.2673211000001174,a,psilo
7,8,6,9,5,9,3,6,9,1,1,1.1415348999998969,0.3358420999993541,a,psilo
8,9,7,8,2,9,1,3,8,0,1,1.8491157999997083,0.1242040999986784,a,psilo
9,10,7,6,5,9,3,7,6,1,1,1.6555742999989889,0.2547096999987843,a,psilo
10,11,6,2,5,9,3,6,2,1,1,0.9394507999986672,0.3438628000003518,a,psilo
11,12,9,2,4,6,1,9,2,1,1,1.587774300000092,0.2829400000009627,a,psilo
12,13,3,6,6,9,3,3,6,1,1,1.6061059000003295,0.614499600000272,a,psilo
13,14,9,3,5,9,1,9,3,1,1,1.626960899999176,0.2717816999993374,a,psilo
14,15,6,7,1,6,1,6,2,1,0,2.457958700000745,5.526589699999022,a,psilo
15,16,9,4,6,9,1,6,4,0,1,2.9157759999998234,0.4162842999994609,a,psilo
16,17,2,6,2,9,1,2,9,1,0,2.081258300000627,0.4460847999998805,a,psilo
17,18,9,2,1,9,3,9,2,1,1,2.08820840000044,0.2421792999994068,a,psilo
18,19,2,6,4,6,3,2,6,1,1,1.2902016999996704,0.430892300000778,a,psilo
19,20,5,9,2,6,1,9,3,0,0,2.183657800000219,1.4943653999998787,a,psilo
20,21,8,4,7,9,3,8,4,1,1,1.3885427999994135,0.4774426000003586,a,psilo
21,22,8,2,4,9,1,8,2,1,1,1.4358379999994213,0.1807258999997429,a,psilo
22,23,6,4,5,9,3,2,8,0,0,25.540746200000285,0.2211327999993955,a,psilo
23,24,7,6,7,6,1,3,6,0,1,1.50374550000015,0.2710834999998042,a,psilo
24,25,8,7,4,6,3,8,7,1,1,1.7021313999994163,0.2106968999996752,a,psilo
25,26,4,5,7,9,1,4,2,1,0,1.7456298000015522,0.3764476000014838,a,psilo
26,27,9,8,5,9,3,9,8,1,1,1.134524600000077,0.0725633000001835,a,psilo
27,28,8,4,2,9,1,8,4,1,1,1.2114074999990407,1.062391800000114,a,psilo
28,29,5,7,2,6,3,5,7,1,1,1.9675913999999464,0.9710539000006976,a,psilo
29,30,3,2,7,9,1,3,2,1,1,1.1985601999986102,0.3314970999999787,a,psilo
30,31,2,4,7,9,1,2,4,1,1,1.1059483000008186,0.2421326000003318,a,psilo
31,32,4,7,7,9,1,4,7,1,1,1.6515173999996478,0.159739200000331,a,psilo
32,33,4,2,2,6,1,4,2,1,1,1.3827012999990984,0.2868359999993117,a,psilo
33,34,5,7,5,9,1,5,7,1,1,1.202749699999913,0.1858912000006967,a,psilo
34,35,8,5,6,9,1,8,2,1,0,1.5824030000003404,0.7268850000000384,a,psilo
35,36,8,7,1,9,3,8,7,1,1,1.6276936000012938,0.1351455999993049,a,psilo
36,37,5,6,2,9,1,5,6,1,1,1.5393499000001611,0.0988225000000966,a,psilo
37,38,3,4,2,6,3,3,2,1,0,2.0564142000002903,1.3157195000003412,a,psilo
38,39,5,4,6,9,1,5,4,1,1,1.637469899998905,0.3003250999990996,a,psilo
39,40,5,9,3,9,3,5,9,1,1,2.605033199999525,0.8491561000009824,a,psilo
40,41,7,4,7,9,3,7,4,1,1,1.3123993999997765,0.2865060000003723,a,psilo
41,42,5,6,6,9,1,5,6,1,1,1.1566119999988589,0.1979006000001391,a,psilo
42,43,8,5,6,6,1,8,5,1,1,1.504807400000573,0.1694191000005958,a,psilo
43,44,4,3,3,9,1,4,3,1,1,1.0431081999995513,0.3010470999997778,a,psilo
44,45,7,6,2,6,1,6,5,0,0,1.898412599999574,0.5822769999995216,a,psilo
45,46,3,9,2,6,1,3,9,1,1,1.8240326000013736,0.2324121999990893,a,psilo
46,47,4,9,7,6,3,4,9,1,1,1.0462148999995406,0.3154328000000532,a,psilo
47,48,8,6,4,6,1,8,6,1,1,2.047988899999837,0.2284262999983184,a,psilo
48,49,6,2,3,6,1,6,2,1,1,1.1301478999994288,0.274572000000262,a,psilo
49,50,6,2,4,6,3,2,6,0,0,1.671480599999995,0.4958991000003152,a,psilo
50,51,8,2,7,6,1,8,2,1,1,1.44793959999879,0.1591027000013127,a,psilo
51,52,9,6,3,9,1,9,6,1,1,1.7630789000013465,0.127862900000764,a,psilo
52,53,3,4,3,9,1,3,5,1,0,1.7906315999989602,1.2022218000001883,a,psilo
53,54,6,8,4,6,1,6,8,1,1,1.2760144000003493,0.2129677000011725,a,psilo
54,55,3,2,5,6,3,3,2,1,1,1.1378918000009437,0.2227786999992531,a,psilo
