Unnamed: 0,Trial,T1,T2,Lag,PosT1,PosT2,Respuesta T1,Respuesta T2,Correcto T1,Correcto T2,Reaction Time T1,Reaction Time T2,condition,group
94,95,5,4,5,9,3,5,4,1,1,0.8635468000011315,0.1860441999997419,b,placebo
95,96,3,8,4,9,1,3,8,1,1,1.5268288999996005,0.1260060000004159,b,placebo
96,97,5,9,2,6,3,5,9,1,1,0.895394800001668,0.1657343000006221,b,placebo
97,98,5,9,5,6,1,5,9,1,1,1.488239199999953,0.1904496999995899,b,placebo
98,99,3,6,1,6,3,3,6,1,1,1.5568117999991955,0.1103633000002446,b,placebo
99,100,2,4,3,9,3,2,4,1,1,0.9640984999987268,0.3970728999993298,b,placebo
100,101,6,5,7,9,3,6,5,1,1,1.6170691999996052,0.166290499999377,b,placebo
101,102,5,7,7,9,3,5,7,1,1,1.0122040000005654,0.1750644999992801,b,placebo
102,103,7,9,6,9,3,7,9,1,1,0.8906154000014794,0.1593685999996523,b,placebo
103,104,9,2,5,9,1,9,2,1,1,1.6705081999989488,0.1921521000003849,b,placebo
104,105,2,6,7,6,3,2,6,1,1,0.938515899999402,0.506976399999985,b,placebo
105,106,4,7,3,6,3,7,6,0,0,2.343982000000324,0.1591642999992473,b,placebo
106,107,9,4,2,6,1,9,6,1,0,3.09630769999967,0.0460308999990957,b,placebo
107,108,4,9,4,9,1,4,9,1,1,1.2647663000007014,0.1056343000000197,b,placebo
108,109,5,9,3,6,1,5,9,1,1,1.1401527999987593,0.1539348000005702,b,placebo
109,110,3,2,4,9,1,3,2,1,1,1.1189052000008817,0.0794148999993922,b,placebo
110,111,2,7,5,9,1,2,7,1,1,1.235485899998821,0.2462518000011186,b,placebo
111,112,2,4,3,9,3,2,4,1,1,0.8956862000013643,0.8531363999991299,b,placebo
112,113,6,7,5,6,3,6,7,1,1,1.1999324000007618,0.1189971000003424,b,placebo
113,114,2,4,7,9,3,2,9,1,0,1.896834400000444,0.1205068999988725,b,placebo
114,115,5,2,5,6,3,5,7,1,0,1.780753500001083,0.0642435999998269,b,placebo
115,116,8,6,1,6,3,8,2,1,0,2.137268500000573,0.1471875000006548,b,placebo
116,117,5,3,2,6,3,5,3,1,1,1.0711709999995946,0.4768163999997341,b,placebo
117,118,5,4,2,6,1,5,4,1,1,1.0662539000004472,0.2405479000008199,b,placebo
118,119,2,8,3,6,3,2,8,1,1,1.000902199999473,0.2434359999988373,b,placebo
119,120,5,6,1,9,3,5,6,1,1,0.8596296000014263,0.1209725999997317,b,placebo
120,121,8,5,4,6,1,8,5,1,1,1.5203207000013208,0.3634502999993856,b,placebo
121,122,3,5,3,9,3,3,5,1,1,1.131068000000596,0.5042028000007122,b,placebo
122,123,8,3,3,9,1,8,3,1,1,1.3521576000002824,0.1272325000009004,b,placebo
123,124,4,5,3,6,1,4,5,1,1,1.5824151999986498,0.6317330000001675,b,placebo
124,125,7,5,4,9,1,7,5,1,1,1.400183600000673,0.0950270000012096,b,placebo
125,126,7,6,6,9,1,7,6,1,1,1.1812098999998852,0.0877296999988175,b,placebo
126,127,2,3,2,9,1,2,3,1,1,1.0442167999990488,0.1484440999993239,b,placebo
127,128,3,7,4,9,1,3,7,1,1,1.084861599998476,0.13913440000033,b,placebo
128,129,2,7,1,6,1,2,7,1,1,1.5473870000005263,0.1562448999993648,b,placebo
129,130,5,2,2,6,1,5,2,1,1,1.727325199999541,0.1211933000013232,b,placebo
130,131,5,8,2,6,3,5,8,1,1,0.9474143000006734,0.1521527000004425,b,placebo
131,132,4,3,6,9,3,4,3,1,1,0.988910500000202,0.3149403999996139,b,placebo
132,133,9,2,2,9,3,2,6,0,0,1.5493071000000782,0.7361447000002954,b,placebo
133,134,3,2,1,6,1,3,2,1,1,1.07760159999998,0.0782742999999754,b,placebo
134,135,3,6,1,9,1,3,6,1,1,1.7991313000002265,0.4311199999992823,b,placebo
135,136,6,4,1,6,3,6,9,1,0,1.4757852999991885,1.7473281000002316,b,placebo
136,137,9,8,6,9,3,9,8,1,1,0.7896228999998129,0.2394279999989521,b,placebo
137,138,2,5,2,6,3,2,5,1,1,1.3240484000016297,0.267999100000452,b,placebo
138,139,6,7,2,9,1,6,7,1,1,1.1518912999999884,0.1099061000004439,b,placebo
139,140,3,8,5,6,1,3,8,1,1,1.232819400000153,0.0902975000008154,b,placebo
0,1,4,3,1,6,1,4,3,1,1,4.279858500000046,0.1848638999999821,b,placebo
1,2,4,6,7,9,3,4,6,1,1,1.1927794000002905,0.1270390999998198,b,placebo
2,3,2,6,1,6,3,2,6,1,1,1.6123045999993335,0.1474087000005965,b,placebo
3,4,5,2,3,6,3,5,2,1,1,1.7909890999999334,0.1540870000007999,b,placebo
4,5,6,7,7,9,1,6,7,1,1,0.9700069000009536,0.0622781999991275,b,placebo
5,6,2,7,7,9,1,2,7,1,1,1.65301030000046,0.1155935999995563,b,placebo
6,7,5,6,2,9,1,5,6,1,1,1.2879451000007975,0.0625005999991117,b,placebo
7,8,5,3,7,6,3,5,3,1,1,1.05404069999895,0.1443966999995609,b,placebo
8,9,2,8,6,9,3,2,8,1,1,1.6418684000000212,0.1208889999998064,b,placebo
9,10,2,9,2,9,1,2,9,1,1,1.866694299998926,0.1832291999999142,b,placebo
10,11,8,9,1,9,3,8,9,1,1,1.2298285000015312,0.0621308999998291,b,placebo
11,12,8,4,4,9,3,8,4,1,1,1.6357395999984874,0.104727300000377,b,placebo
12,13,9,8,3,6,1,9,8,1,1,1.1102849999988391,0.0350980000002891,b,placebo
13,14,7,5,5,6,1,7,5,1,1,1.0797804999983782,0.099390499999572,b,placebo
14,15,9,7,1,6,3,9,3,1,0,1.7213923999988765,0.0517075000007025,b,placebo
15,16,4,5,4,6,1,4,5,1,1,0.8957364000016241,0.0678666999992856,b,placebo
16,17,2,6,2,6,1,6,6,0,1,1.983062900000732,0.1508513999997376,b,placebo
17,18,5,7,5,6,3,5,7,1,1,0.834492500000124,0.099727000000712,b,placebo
18,19,5,9,1,6,1,5,9,1,1,1.2916932000007364,0.1105162999992899,b,placebo
19,20,7,3,6,6,3,7,3,1,1,1.3214931999991677,0.1208169000001362,b,placebo
20,21,9,8,5,9,1,9,8,1,1,1.0240929999999937,0.0624674999999115,b,placebo
21,22,6,4,2,6,3,6,4,1,1,1.2667836000000534,0.1517315000000962,b,placebo
22,23,9,7,2,9,1,9,7,1,1,1.3529945999998745,0.2143553999994765,b,placebo
23,24,3,6,2,6,3,3,9,1,0,2.121790600000168,0.2087092999991,b,placebo
24,25,3,8,3,6,1,3,8,1,1,1.172281600000133,0.2220960000013292,b,placebo
25,26,6,5,1,6,3,5,9,0,0,1.5735354000007646,0.3328173999998398,b,placebo
26,27,6,4,5,6,1,6,4,1,1,0.8062370999996347,0.1285234000006312,b,placebo
27,28,7,9,7,6,3,7,9,1,1,1.2153878000008262,0.1315847000005305,b,placebo
28,29,5,9,7,9,1,5,9,1,1,1.102678700000979,0.0944127000002481,b,placebo
29,30,6,4,6,9,1,6,4,1,1,1.0968804999993154,0.0518766000004689,b,placebo
30,31,9,5,7,6,3,9,5,1,1,1.2931490999999369,0.1732022000014694,b,placebo
31,32,9,4,4,6,3,9,9,1,0,2.1979449999998906,0.156425199998921,b,placebo
32,33,7,2,6,9,1,2,2,0,1,2.661490299999059,0.236658300000272,b,placebo
33,34,5,9,7,6,3,5,9,1,1,0.9057991999998194,0.2889957000006689,b,placebo
34,35,4,7,3,6,3,4,7,1,1,1.4951941999988776,0.1104871999996248,b,placebo
35,36,3,7,6,6,3,3,7,1,1,1.4366676999998165,0.1157612999995763,b,placebo
36,37,8,5,6,9,1,8,5,1,1,1.238573599999654,0.1366292999991856,b,placebo
37,38,9,4,6,9,3,9,4,1,1,1.0852789000000485,0.569154200000412,b,placebo
38,39,7,6,6,6,3,7,6,1,1,0.6819803999987926,0.2362513000007311,b,placebo
39,40,4,7,3,9,3,4,7,1,1,1.5581201000004512,0.1904295000003912,b,placebo
40,41,4,6,2,9,3,6,7,0,0,1.038213199999518,0.1796889999986888,b,placebo
41,42,2,5,2,9,1,2,5,1,1,2.152382599999328,0.2136202000001503,b,placebo
42,43,5,4,1,6,1,5,4,1,1,1.0087256999995589,0.0621247999988554,b,placebo
43,44,2,4,2,9,1,2,4,1,1,1.406092499999431,0.1903044000009686,b,placebo
44,45,7,5,1,6,1,7,5,1,1,1.2260958000006212,0.3163322000000335,b,placebo
45,46,9,6,3,6,1,6,6,0,1,1.3811992999999347,0.1921009999987291,b,placebo
46,47,3,2,2,9,1,3,2,1,1,0.9758784000005108,0.0999241999998048,b,placebo
47,48,7,4,4,9,1,7,4,1,1,1.4433389000005263,0.1759911999997712,b,placebo
48,49,7,8,1,9,3,7,8,1,1,1.2626811999998608,0.0838050999991537,b,placebo
49,50,4,3,3,6,3,4,3,1,1,0.8143397999992885,0.1104081000012229,b,placebo
50,51,8,5,5,6,1,8,5,1,1,1.6127061000006506,0.1627283000016177,b,placebo
51,52,8,5,3,9,3,8,5,1,1,1.0969482000000426,0.1507605000006151,b,placebo
52,53,5,2,5,9,1,5,2,1,1,1.0685706999993272,0.0891019000009691,b,placebo
53,54,8,5,2,6,3,8,5,1,1,1.136585099999138,0.128202500000043,b,placebo
54,55,9,8,4,9,3,9,8,1,1,0.8967324000004737,0.0892105000002629,b,placebo
55,56,4,3,5,9,1,4,3,1,1,0.7754800000002433,0.0731283000004623,b,placebo
56,57,8,2,3,9,3,8,2,1,1,1.1228255999994872,0.1477597999983118,b,placebo
57,58,2,7,6,6,3,2,7,1,1,1.3824920000006389,0.5206981999999698,b,placebo
58,59,3,6,2,6,1,3,3,1,0,1.1870552000000316,0.1707717999997839,b,placebo
59,60,4,5,4,9,1,4,5,1,1,0.9807802999985142,0.0837413999997807,b,placebo
60,61,4,5,4,9,3,4,5,1,1,1.128114999999525,0.200595099999191,b,placebo
61,62,7,8,1,6,3,4,4,0,0,1.470215199999075,0.1930522000002383,b,placebo
62,63,8,6,7,9,3,8,6,1,1,1.7925847000005888,0.7667679999995016,b,placebo
63,64,7,9,6,6,3,9,9,0,1,1.1832073999994464,0.204273600000306,b,placebo
64,65,8,3,7,6,3,8,3,1,1,1.5472642999993695,0.2410315999986778,b,placebo
65,66,3,4,4,6,3,3,4,1,1,0.9432894000001396,0.2058973000002879,b,placebo
66,67,6,8,7,6,1,6,8,1,1,1.3779974000008224,0.2964690999997401,b,placebo
67,68,2,7,7,9,1,2,7,1,1,1.5128079999994952,0.3546503000015946,b,placebo
68,69,9,2,7,6,1,9,2,1,1,1.2623875999997836,0.5445749000009528,b,placebo
69,70,8,6,3,9,1,8,6,1,1,1.1890454000003956,0.4115548999998282,b,placebo
70,71,2,4,4,9,1,2,4,1,1,1.1678601000003257,0.2823642999992444,b,placebo
71,72,8,7,5,6,3,8,7,1,1,0.8841064000007464,0.29284479999842,b,placebo
72,73,5,7,2,9,3,5,2,1,0,1.470611299999291,0.2929143000001204,b,placebo
73,74,4,5,5,9,3,4,5,1,1,0.8843154999995022,0.2186750000000756,b,placebo
74,75,8,6,3,9,3,8,6,1,1,0.9828139999990526,0.4350672000000486,b,placebo
75,76,3,4,1,9,3,3,4,1,1,0.7484191999992618,0.0890637000011338,b,placebo
76,77,3,4,5,9,3,3,4,1,1,0.8019764000000578,0.0782767000000603,b,placebo
77,78,7,8,1,9,3,7,8,1,1,0.9815911000005144,0.1107524999988527,b,placebo
78,79,2,7,4,6,3,2,7,1,1,1.7428243000013026,0.488519799999267,b,placebo
79,80,9,4,6,6,1,3,4,0,1,1.7377219000009063,0.046135199998389,b,placebo
80,81,2,9,2,9,3,2,9,1,1,1.3204778999988775,0.6110143000005337,b,placebo
81,82,2,5,7,9,3,2,5,1,1,0.9509912000012264,0.3690009999991162,b,placebo
82,83,9,5,2,9,1,9,5,1,1,1.095985500000097,0.4431452999997418,b,placebo
83,84,3,7,6,6,1,3,7,1,1,0.9048430000002554,0.2974758000000292,b,placebo
84,85,7,3,7,6,1,3,3,0,1,1.8871771000012811,0.1611945999993622,b,placebo
85,86,7,2,5,9,3,7,2,1,1,0.7675775999996404,0.3889106000005995,b,placebo
86,87,9,7,4,6,1,7,7,0,1,0.9425031999999192,0.3730579000002763,b,placebo
87,88,5,3,6,9,1,5,3,1,1,1.2872157999991032,0.2103430999995907,b,placebo
88,89,3,5,3,6,1,3,5,1,1,1.0326666999990266,0.2047175999996398,b,placebo
89,90,4,8,6,6,1,4,8,1,1,1.0404357999996137,0.3351168000008329,b,placebo
90,91,8,7,4,6,1,8,8,1,0,1.0631352999989758,0.1934865999992325,b,placebo
91,92,5,4,7,9,3,5,4,1,1,1.332473899999968,0.1210111999989749,b,placebo
92,93,6,5,1,9,1,6,6,1,0,2.4757332999997743,0.4806867999996029,b,placebo
93,94,5,3,1,6,3,5,3,1,1,1.3691495999992185,0.1049590000002353,b,placebo
94,95,8,2,7,6,3,8,2,1,1,1.1939263000003848,0.3934354000011808,b,placebo
95,96,3,2,5,6,3,3,2,1,1,1.001898100001199,0.3979620999998587,b,placebo
96,97,7,8,4,6,1,7,7,1,0,1.2473498999988806,0.4253802000002906,b,placebo
97,98,8,9,4,9,3,8,9,1,1,0.7884999999987485,0.3369751999998698,b,placebo
98,99,5,7,3,9,3,7,7,0,1,1.5157029000001785,0.2122297999994771,b,placebo
99,100,8,3,5,9,1,8,3,1,1,0.8951864000009664,0.4006076000005123,b,placebo
100,101,6,3,4,6,3,6,3,1,1,1.2096292999995055,0.3693453000014415,b,placebo
101,102,9,2,6,9,1,2,2,0,1,1.198272099998576,0.1704716999993252,b,placebo
102,103,7,2,2,9,1,7,2,1,1,1.2684671999995771,0.3078497000005882,b,placebo
103,104,5,6,7,9,1,6,6,0,1,1.4621286999990843,0.2128866999992169,b,placebo
104,105,9,2,1,6,3,9,2,1,1,1.0339265000002342,0.3618624999999156,b,placebo
105,106,6,9,7,6,1,9,9,0,1,1.2928757999998195,0.1722692000003007,b,placebo
106,107,2,6,2,6,1,6,2,0,0,1.6487975000000006,0.3273940999988554,b,placebo
107,108,8,3,5,9,1,8,3,1,1,1.034577200000058,0.2976398000009794,b,placebo
108,109,9,2,2,6,1,2,2,0,1,1.4705104999993637,0.2271873000008781,b,placebo
109,110,5,3,5,6,1,5,3,1,1,1.301225199998953,0.304702699999325,b,placebo
110,111,8,9,3,9,1,8,9,1,1,0.9282891000002564,0.2616026000014244,b,placebo
111,112,4,9,4,9,3,4,9,1,1,1.821252200001254,0.2799373999987438,b,placebo
112,113,6,7,5,6,1,6,7,1,1,1.624207099999694,0.0517733999986376,b,placebo
113,114,8,6,3,6,3,8,6,1,1,2.262060400000337,0.2574141000004601,b,placebo
114,115,4,9,1,6,1,4,9,1,1,1.8057470000003375,0.6173856999994314,b,placebo
115,116,8,2,3,9,3,8,2,1,1,1.0714748999998849,0.3756544000007125,b,placebo
116,117,5,4,3,9,1,5,4,1,1,1.105821700000888,0.0886972999996942,b,placebo
117,118,6,9,5,9,3,6,9,1,1,1.6519362999988516,0.899996199999805,b,placebo
118,119,7,6,5,9,1,7,6,1,1,0.984069100000852,0.2301334000003407,b,placebo
119,120,7,5,4,6,3,7,5,1,1,1.239002199999959,0.2347975000011501,b,placebo
120,121,4,3,6,9,1,4,3,1,1,0.9068767999997362,0.1312178999996831,b,placebo
121,122,9,7,2,6,3,9,9,1,0,0.9401572999995552,0.4106529000000591,b,placebo
122,123,7,2,7,9,1,7,2,1,1,1.0754254999992554,0.3674477999993542,b,placebo
123,124,5,9,3,6,1,3,3,0,0,1.9611129999993864,0.1912169999995967,b,placebo
124,125,5,8,5,6,1,5,8,1,1,2.059691500000554,0.2219043000004603,b,placebo
125,126,9,6,4,6,3,6,6,0,1,1.6086976999995386,0.1982473000007303,b,placebo
126,127,9,6,3,6,1,9,6,1,1,1.5683236999993824,0.3561989999998332,b,placebo
127,128,5,4,6,6,1,5,4,1,1,0.7930593000000954,0.1582008000004862,b,placebo
128,129,4,9,4,9,3,4,2,1,0,2.103435699998954,0.3635503000004974,b,placebo
129,130,6,5,5,6,1,6,5,1,1,1.015779899998961,0.4446633999996265,b,placebo
130,131,6,4,1,6,3,6,4,1,1,0.8190591999991739,0.4494613999995636,b,placebo
131,132,5,4,1,9,3,5,4,1,1,0.908515899998747,0.1527839999998832,b,placebo
132,133,8,2,2,6,3,8,2,1,1,1.0674617000004218,0.228805699998702,b,placebo
133,134,9,3,6,6,3,9,3,1,1,0.9013357000003452,0.294813399999839,b,placebo
134,135,9,6,4,9,3,9,6,1,1,1.018446699999913,0.4893174999997427,b,placebo
135,136,4,3,3,6,1,3,3,0,1,1.3988574999984849,0.1611256000014691,b,placebo
136,137,2,7,6,9,3,2,7,1,1,0.8246148999987781,0.3546977999994851,b,placebo
137,138,4,6,1,6,3,4,6,1,1,1.157196500000282,0.2108755000008386,b,placebo
138,139,4,8,1,6,3,4,8,1,1,1.1922474000002694,0.3219384000003629,b,placebo
139,140,5,7,6,6,3,5,7,1,1,1.180341799999951,0.2301836000006005,b,placebo
0,1,9,4,2,6,3,9,4,1,1,1.847439899807796,2.1475132000632584,b,placebo
1,2,3,2,5,9,3,3,2,1,1,1.612175300018862,0.436223000055179,b,placebo
2,3,8,4,1,9,3,8,4,1,1,1.398393200011924,0.4605382001027465,b,placebo
3,4,9,7,3,9,1,9,7,1,1,2.2375050000846386,0.5491007999517024,b,placebo
4,5,6,2,3,6,3,6,2,1,1,1.4618331999517975,0.4535600999370217,b,placebo
5,6,3,2,6,6,1,3,2,1,1,2.053885000059381,0.3163840000052005,b,placebo
6,7,2,5,5,6,1,2,5,1,1,1.4043099000118673,0.8285799999721348,b,placebo
7,8,9,5,6,6,3,9,5,1,1,1.5830923998728397,0.508174299960956,b,placebo
8,9,9,8,3,6,1,9,8,1,1,1.349014600040391,0.3163334000855684,b,placebo
9,10,9,4,1,9,1,9,4,1,1,1.3420016001909971,0.5165076998528093,b,placebo
10,11,9,8,5,9,3,9,8,1,1,1.0552181999664754,0.2612813001032918,b,placebo
11,12,4,3,4,9,3,4,3,1,1,1.273926499998197,0.3002969000954181,b,placebo
12,13,7,5,4,9,1,7,5,1,1,1.5594246999826282,0.4923582999035716,b,placebo
13,14,5,4,2,9,3,5,4,1,1,1.157183799892664,0.2709528000559658,b,placebo
14,15,7,2,1,6,3,7,2,1,1,1.4694304000586271,0.5029104999266565,b,placebo
15,16,8,5,6,6,3,8,5,1,1,1.171248700004071,0.5408086001407355,b,placebo
16,17,9,8,3,6,3,9,8,1,1,1.2016066000796854,0.3798112999647856,b,placebo
17,18,6,7,7,6,3,6,7,1,1,1.5414188001304865,0.2748744999989867,b,placebo
18,19,6,5,2,9,3,6,5,1,1,1.9133901000022888,0.3469090000726282,b,placebo
19,20,7,3,7,9,1,7,3,1,1,1.4451603998895737,0.5156779000535607,b,placebo
20,21,9,2,2,6,1,9,2,1,1,1.472910099895671,0.5773773000109941,b,placebo
21,22,4,8,3,9,3,4,8,1,1,1.5396598998922857,1.2369671000633389,b,placebo
22,23,9,2,1,9,3,9,2,1,1,1.5422354999464003,0.5324380998499691,b,placebo
23,24,4,8,4,6,1,4,8,1,1,1.338960099965334,1.1409656000323594,b,placebo
24,25,2,9,5,6,1,2,9,1,1,1.241361599881202,0.828543100040406,b,placebo
25,26,5,4,6,9,1,5,4,1,1,1.7907167999073863,0.3961918000131845,b,placebo
26,27,5,2,7,9,1,5,2,1,1,1.3982241000048816,0.5962099998723716,b,placebo
27,28,5,4,1,6,1,5,4,1,1,1.4409795999526978,0.3089588999282568,b,placebo
28,29,7,8,6,9,1,7,8,1,1,1.4435221999883652,0.2844799000304192,b,placebo
29,30,8,3,5,9,1,8,3,1,1,2.511113200103864,0.5633946000598371,b,placebo
30,31,3,2,1,6,3,3,2,1,1,1.7576481001451612,0.2700626000296324,b,placebo
31,32,5,9,2,6,3,5,9,1,1,1.54416639986448,0.8437671998981386,b,placebo
32,33,8,9,5,9,3,8,9,1,1,1.1565355998463929,0.3884320000652224,b,placebo
33,34,9,4,7,9,1,9,4,1,1,1.555964299943298,1.29281000001356,b,placebo
34,35,7,2,7,9,1,9,2,0,1,1.5480613999534398,0.5479922001250088,b,placebo
35,36,2,3,6,6,1,2,3,1,1,1.2194381998851895,0.6450664000585675,b,placebo
36,37,3,6,4,6,3,3,6,1,1,1.63959230016917,0.9148618001490832,b,placebo
37,38,7,5,4,6,3,7,5,1,1,1.378245499916375,0.500405800063163,b,placebo
38,39,2,6,7,9,1,2,6,1,1,1.3195297999773177,0.8366278000175953,b,placebo
39,40,5,8,1,9,1,5,8,1,1,1.5305218000430614,1.1323585000354797,b,placebo
40,41,3,6,7,6,1,3,6,1,1,1.5394629000220448,0.6528607001528144,b,placebo
41,42,7,3,2,9,3,7,3,1,1,1.430144299985841,0.4930358999408781,b,placebo
42,43,3,6,6,9,1,3,6,1,1,1.6028164001181722,0.803899500053376,b,placebo
43,44,6,5,5,9,1,6,5,1,1,1.4825751997996122,0.6848283000290394,b,placebo
44,45,8,7,3,9,1,8,7,1,1,1.462059099925682,0.3647259999997914,b,placebo
45,46,2,9,4,6,3,2,9,1,1,1.2200926998630166,1.348709899932146,b,placebo
46,47,4,2,7,9,1,4,2,1,1,1.596660099923611,0.6829289000015706,b,placebo
47,48,3,8,5,6,3,3,8,1,1,1.2940025001298636,0.924603700172156,b,placebo
48,49,5,4,5,9,3,5,4,1,1,1.2950701999943703,0.3246861998923123,b,placebo
49,50,9,7,2,6,1,9,7,1,1,1.4108080000150949,0.3727647999767214,b,placebo
50,51,2,7,1,6,1,2,7,1,1,1.706115199951455,0.8120124998968095,b,placebo
51,52,4,5,4,6,1,4,5,1,1,1.396087700035423,0.3329505000729114,b,placebo
52,53,3,4,5,6,1,3,4,1,1,1.2682155999355018,0.4924138998612761,b,placebo
53,54,5,9,3,6,1,5,9,1,1,1.9455220000818367,0.9017182001844049,b,placebo
54,55,9,6,1,6,1,9,6,1,1,1.7148490000981838,0.4512929001357406,b,placebo
55,56,9,4,7,6,3,9,4,1,1,1.0876197000034151,0.555861399974674,b,placebo
56,57,2,8,4,9,1,2,8,1,1,1.421891399892047,0.7877030000090599,b,placebo
57,58,4,5,4,6,1,4,5,1,1,1.3935494001489133,0.5887299000751227,b,placebo
58,59,9,2,1,6,3,9,2,1,1,2.200598600087688,0.5594321000389755,b,placebo
59,60,6,5,4,6,3,6,5,1,1,1.2421911000274122,0.2201291001401841,b,placebo
60,61,3,4,7,6,3,3,4,1,1,1.667941400082782,0.284308600006625,b,placebo
61,62,4,9,2,9,1,5,4,0,0,2.473408699966967,0.2513806000351906,b,placebo
62,63,6,9,3,6,1,6,9,1,1,1.5813694999087602,0.8020889998879284,b,placebo
63,64,9,3,4,6,1,9,3,1,1,1.2115086000412705,0.5644782001618296,b,placebo
64,65,2,3,1,9,1,2,3,1,1,1.2978694001212716,0.3379401001147926,b,placebo
65,66,6,3,5,9,1,6,3,1,1,1.390070900088176,0.5883641999680549,b,placebo
66,67,5,4,4,6,1,5,4,1,1,1.3652661999221891,0.4510735999792814,b,placebo
67,68,9,5,5,6,3,9,5,1,1,1.3220150000415742,0.6693533000070602,b,placebo
68,69,9,8,5,9,3,9,8,1,1,1.2674867000896484,0.2843051999807358,b,placebo
69,70,3,7,4,6,1,3,7,1,1,2.136986500117928,1.0272127999924123,b,placebo
70,71,5,9,5,6,3,5,9,1,1,1.6106771999038756,0.8758707998786122,b,placebo
71,72,9,3,2,6,1,9,3,1,1,1.3582861002068969,0.5651710999663919,b,placebo
72,73,9,2,5,6,3,9,2,1,1,0.952044100034982,0.5189109998755157,b,placebo
73,74,2,6,4,6,3,2,6,1,1,1.2003925999160856,0.9242046000435948,b,placebo
74,75,8,9,3,9,3,8,9,1,1,0.8822395999450237,0.5794528999831527,b,placebo
75,76,7,3,2,9,3,7,2,1,0,1.810726899886504,0.5642675999552011,b,placebo
76,77,4,8,3,6,1,4,8,1,1,1.575141599867493,1.380117299966514,b,placebo
77,78,2,7,7,9,3,2,7,1,1,1.455997500102967,0.7090765999164432,b,placebo
78,79,7,9,5,9,3,4,7,0,0,1.432790300110355,1.3154746000654995,b,placebo
79,80,5,3,7,6,1,5,3,1,1,1.4113102001138031,0.6922464999370277,b,placebo
80,81,4,3,4,6,1,4,3,1,1,1.387232700129971,0.3016131999902427,b,placebo
81,82,7,8,2,9,3,7,8,1,1,1.5646046998444945,0.6365099002141505,b,placebo
82,83,3,8,1,6,1,3,8,1,1,2.0233535000588745,1.1330744000151751,b,placebo
83,84,6,9,5,6,1,6,9,1,1,1.4578764999751002,0.9307031999342144,b,placebo
84,85,6,4,1,9,3,6,4,1,1,2.000025099841878,1.1538531999103725,b,placebo
85,86,2,6,1,6,3,2,6,1,1,1.0163557000923902,0.9329252999741584,b,placebo
86,87,9,2,2,9,3,9,2,1,1,1.4605992999859154,0.5575740998610854,b,placebo
87,88,6,7,1,6,3,6,9,1,0,1.9215120999142528,0.7647690000012517,b,placebo
88,89,3,2,3,9,3,3,2,1,1,1.3675482000689954,0.2592376000247895,b,placebo
89,90,4,8,5,9,3,4,8,1,1,1.4972238999325782,0.8280376999173313,b,placebo
90,91,3,7,1,6,1,3,7,1,1,1.6246571999508888,0.966531499987468,b,placebo
91,92,3,4,4,6,1,3,4,1,1,1.2534133000299337,0.58917780010961,b,placebo
92,93,7,6,3,6,1,7,6,1,1,1.427879499970004,0.8921949998475611,b,placebo
93,94,8,4,5,9,3,8,4,1,1,1.2522831000387669,0.6352402998600155,b,placebo
94,95,5,7,2,6,1,5,7,1,1,1.6705958999227732,1.364417899865657,b,placebo
95,96,4,5,2,9,3,4,5,1,1,1.620082899928093,0.4050431000068784,b,placebo
96,97,6,7,4,9,3,6,7,1,1,2.18214559997432,0.372783999890089,b,placebo
97,98,7,3,6,6,1,7,3,1,1,1.7066267000045627,0.6194635001011193,b,placebo
98,99,3,8,3,9,3,3,8,1,1,1.5055811000056565,0.8999061998911202,b,placebo
99,100,7,4,6,6,1,7,4,1,1,1.616682599997148,0.5167839999776334,b,placebo
100,101,9,3,2,6,1,9,3,1,1,1.551394799957052,0.6038649000693113,b,placebo
101,102,5,2,5,9,1,5,2,1,1,1.4799519998487085,0.5154627000447363,b,placebo
102,103,3,5,6,6,1,3,5,1,1,1.519018900115043,0.7873200001195073,b,placebo
103,104,7,6,2,9,1,7,6,1,1,1.470210500061512,0.2765291000250727,b,placebo
104,105,7,3,4,6,3,7,3,1,1,1.649940500035882,0.5402978998608887,b,placebo
105,106,5,6,6,9,1,5,6,1,1,1.7448712000623343,0.2997016999870538,b,placebo
106,107,9,8,3,6,1,9,8,1,1,1.6800994998775425,0.3488080999813974,b,placebo
107,108,5,4,7,9,1,5,4,1,1,1.4273208999074996,0.251814000075683,b,placebo
108,109,8,9,3,9,1,8,9,1,1,1.4193142000585794,0.4846086998004466,b,placebo
109,110,7,6,6,6,1,7,6,1,1,1.3888824000023303,0.2847851000260561,b,placebo
110,111,9,4,7,9,1,9,4,1,1,2.07550279982388,1.021229299949482,b,placebo
111,112,7,5,6,6,1,7,5,1,1,1.7368634999729693,0.6365193999372423,b,placebo
112,113,7,8,6,9,3,7,8,1,1,1.96172000002116,1.0764979999512434,b,placebo
113,114,8,4,6,9,1,8,4,1,1,1.4696762999519706,1.2453366999980062,b,placebo
114,115,7,2,4,9,1,7,2,1,1,1.530164800118655,0.5162079001311213,b,placebo
115,116,3,8,1,6,1,3,2,1,0,2.026961100054905,0.4683135999366641,b,placebo
116,117,8,6,7,6,3,8,6,1,1,2.035572199849412,0.6287911001127213,b,placebo
117,118,6,8,2,9,3,6,8,1,1,2.7513206999283284,0.964757800102234,b,placebo
118,119,4,7,7,9,1,4,9,1,0,1.7583342001307756,1.108156400034204,b,placebo
